edgename	CI	
par18 (pp3) par82	20.986328	
par18 (pp3) par88	20.986328	
par82 (pp3) par88	20.986328	
par18 (pp3) par84	20.069608	
par18 (pp3) par85	20.069608	
par84 (pp3) par85	20.069608	
par18 (pp3) par92	20.77326	
par18 (pp3) par93	20.77326	
par92 (pp3) par93	20.77326	
par18 (pp3) par93	2292.7393	
par18 (pp3) par95	2292.7393	
par93 (pp3) par95	2292.7393	
par19 (pp3) par20	346.39751	
par19 (pp3) par21	346.39751	
par20 (pp3) par21	346.39751	
par19 (pp3) par20	30.72446	
par19 (pp3) par52	30.72446	
par20 (pp3) par52	30.72446	
par19 (pp3) par20	2769.5296	
par19 (pp3) par95	2769.5296	
par20 (pp3) par95	2769.5296	
par19 (pp3) par21	343.46408	
par19 (pp3) par93	343.46408	
par21 (pp3) par93	343.46408	
par19 (pp3) par21	149.15251	
par19 (pp3) par95	149.15251	
par21 (pp3) par95	149.15251	
par19 (pp3) par32	27.276586	
par19 (pp3) par33	27.276586	
par32 (pp3) par33	27.276586	
par19 (pp3) par32	20.696442	
par19 (pp3) par34	20.696442	
par32 (pp3) par34	20.696442	
par19 (pp3) par32	27.030616	
par19 (pp3) par35	27.030616	
par32 (pp3) par35	27.030616	
par19 (pp3) par43	21.177617	
par19 (pp3) par44	21.177617	
par43 (pp3) par44	21.177617	
par19 (pp3) par43	21.262982	
par19 (pp3) par108	21.262982	
par43 (pp3) par108	21.262982	
par19 (pp3) par45	23.461383	
par19 (pp3) par50	23.461383	
par45 (pp3) par50	23.461383	
par19 (pp3) par51	20.288104	
par19 (pp3) par58	20.288104	
par51 (pp3) par58	20.288104	
par19 (pp3) par52	30.836317	
par19 (pp3) par93	30.836317	
par52 (pp3) par93	30.836317	
par19 (pp3) par58	21.16005	
par19 (pp3) par91	21.16005	
par58 (pp3) par91	21.16005	
par19 (pp3) par69	23.181531	
par19 (pp3) par70	23.181531	
par69 (pp3) par70	23.181531	
par19 (pp3) par75	20.071425	
par19 (pp3) par86	20.071425	
par75 (pp3) par86	20.071425	
par19 (pp3) par75	20.149432	
par19 (pp3) par87	20.149432	
par75 (pp3) par87	20.149432	
par19 (pp3) par76	21.319127	
par19 (pp3) par85	21.319127	
par76 (pp3) par85	21.319127	
par19 (pp3) par76	21.207753	
par19 (pp3) par86	21.207753	
par76 (pp3) par86	21.207753	
par19 (pp3) par76	21.301169	
par19 (pp3) par87	21.301169	
par76 (pp3) par87	21.301169	
par19 (pp3) par76	21.254281	
par19 (pp3) par88	21.254281	
par76 (pp3) par88	21.254281	
par19 (pp3) par77	21.323343	
par19 (pp3) par85	21.323343	
par77 (pp3) par85	21.323343	
par19 (pp3) par77	21.223732	
par19 (pp3) par86	21.223732	
par77 (pp3) par86	21.223732	
par19 (pp3) par77	21.317417	
par19 (pp3) par87	21.317417	
par77 (pp3) par87	21.317417	
par19 (pp3) par77	21.260442	
par19 (pp3) par88	21.260442	
par77 (pp3) par88	21.260442	
par19 (pp3) par78	21.378701	
par19 (pp3) par85	21.378701	
par78 (pp3) par85	21.378701	
par19 (pp3) par78	21.29551	
par19 (pp3) par86	21.29551	
par78 (pp3) par86	21.29551	
par19 (pp3) par78	21.38908	
par19 (pp3) par87	21.38908	
par78 (pp3) par87	21.38908	
par19 (pp3) par78	21.318799	
par19 (pp3) par88	21.318799	
par78 (pp3) par88	21.318799	
par19 (pp3) par81	21.276641	
par19 (pp3) par85	21.276641	
par81 (pp3) par85	21.276641	
par19 (pp3) par81	21.129087	
par19 (pp3) par86	21.129087	
par81 (pp3) par86	21.129087	
par19 (pp3) par81	21.221439	
par19 (pp3) par87	21.221439	
par81 (pp3) par87	21.221439	
par19 (pp3) par81	21.205902	
par19 (pp3) par88	21.205902	
par81 (pp3) par88	21.205902	
par19 (pp3) par82	21.289322	
par19 (pp3) par85	21.289322	
par82 (pp3) par85	21.289322	
par19 (pp3) par82	21.155279	
par19 (pp3) par86	21.155279	
par82 (pp3) par86	21.155279	
par19 (pp3) par82	21.248045	
par19 (pp3) par87	21.248045	
par82 (pp3) par87	21.248045	
par19 (pp3) par82	21.220775	
par19 (pp3) par88	21.220775	
par82 (pp3) par88	21.220775	
par19 (pp3) par84	20.511524	
par19 (pp3) par85	20.511524	
par84 (pp3) par85	20.511524	
par19 (pp3) par84	20.177591	
par19 (pp3) par86	20.177591	
par84 (pp3) par86	20.177591	
par19 (pp3) par84	20.259955	
par19 (pp3) par87	20.259955	
par84 (pp3) par87	20.259955	
par19 (pp3) par84	20.412108	
par19 (pp3) par88	20.412108	
par84 (pp3) par88	20.412108	
par19 (pp3) par93	2413.4512	
par19 (pp3) par95	2413.4512	
par93 (pp3) par95	2413.4512	
par20 (pp3) par21	782.69226	
par20 (pp3) par94	782.69226	
par21 (pp3) par94	782.69226	
par20 (pp3) par21	154.66512	
par20 (pp3) par95	154.66512	
par21 (pp3) par95	154.66512	
par20 (pp3) par21	561.81114	
par20 (pp3) par96	561.81114	
par21 (pp3) par96	561.81114	
par20 (pp3) par32	29.356526	
par20 (pp3) par33	29.356526	
par32 (pp3) par33	29.356526	
par20 (pp3) par32	22.262406	
par20 (pp3) par34	22.262406	
par32 (pp3) par34	22.262406	
par20 (pp3) par32	29.18493	
par20 (pp3) par35	29.18493	
par32 (pp3) par35	29.18493	
par20 (pp3) par43	22.004221	
par20 (pp3) par44	22.004221	
par43 (pp3) par44	22.004221	
par20 (pp3) par43	22.096588	
par20 (pp3) par108	22.096588	
par43 (pp3) par108	22.096588	
par20 (pp3) par45	24.543994	
par20 (pp3) par50	24.543994	
par45 (pp3) par50	24.543994	
par20 (pp3) par51	31.767921	
par20 (pp3) par58	31.767921	
par51 (pp3) par58	31.767921	
par20 (pp3) par52	34.570177	
par20 (pp3) par94	34.570177	
par52 (pp3) par94	34.570177	
par20 (pp3) par52	32.728571	
par20 (pp3) par96	32.728571	
par52 (pp3) par96	32.728571	
par20 (pp3) par53	27.657282	
par20 (pp3) par58	27.657282	
par53 (pp3) par58	27.657282	
par20 (pp3) par53	21.280076	
par20 (pp3) par92	21.280076	
par53 (pp3) par92	21.280076	
par20 (pp3) par55	29.588941	
par20 (pp3) par58	29.588941	
par55 (pp3) par58	29.588941	
par20 (pp3) par57	29.588941	
par20 (pp3) par58	29.588941	
par57 (pp3) par58	29.588941	
par20 (pp3) par58	31.403643	
par20 (pp3) par90	31.403643	
par58 (pp3) par90	31.403643	
par20 (pp3) par58	33.934154	
par20 (pp3) par91	33.934154	
par58 (pp3) par91	33.934154	
par20 (pp3) par69	24.111324	
par20 (pp3) par70	24.111324	
par69 (pp3) par70	24.111324	
par20 (pp3) par92	21.913256	
par20 (pp3) par94	21.913256	
par92 (pp3) par94	21.913256	
par20 (pp3) par92	20.665368	
par20 (pp3) par96	20.665368	
par92 (pp3) par96	20.665368	
par20 (pp3) par94	1180.5736	
par20 (pp3) par95	1180.5736	
par94 (pp3) par95	1180.5736	
par20 (pp3) par95	1951.1418	
par20 (pp3) par96	1951.1418	
par95 (pp3) par96	1951.1418	
par21 (pp3) par32	23.724331	
par21 (pp3) par33	23.724331	
par32 (pp3) par33	23.724331	
par21 (pp3) par32	23.442567	
par21 (pp3) par35	23.442567	
par32 (pp3) par35	23.442567	
par21 (pp3) par45	21.644418	
par21 (pp3) par50	21.644418	
par45 (pp3) par50	21.644418	
par21 (pp3) par51	22.557617	
par21 (pp3) par58	22.557617	
par51 (pp3) par58	22.557617	
par21 (pp3) par55	20.045641	
par21 (pp3) par58	20.045641	
par55 (pp3) par58	20.045641	
par21 (pp3) par57	20.045641	
par21 (pp3) par58	20.045641	
par57 (pp3) par58	20.045641	
par21 (pp3) par58	20.100901	
par21 (pp3) par90	20.100901	
par58 (pp3) par90	20.100901	
par21 (pp3) par58	22.636448	
par21 (pp3) par91	22.636448	
par58 (pp3) par91	22.636448	
par21 (pp3) par69	21.502071	
par21 (pp3) par70	21.502071	
par69 (pp3) par70	21.502071	
par21 (pp3) par93	772.80094	
par21 (pp3) par94	772.80094	
par93 (pp3) par94	772.80094	
par21 (pp3) par93	155.27403	
par21 (pp3) par95	155.27403	
par93 (pp3) par95	155.27403	
par21 (pp3) par93	556.05792	
par21 (pp3) par96	556.05792	
par93 (pp3) par96	556.05792	
par21 (pp3) par94	174.35541	
par21 (pp3) par95	174.35541	
par94 (pp3) par95	174.35541	
par21 (pp3) par95	166.43183	
par21 (pp3) par96	166.43183	
par95 (pp3) par96	166.43183	
par22 (pp3) par45	20.917122	
par22 (pp3) par50	20.917122	
par45 (pp3) par50	20.917122	
par22 (pp3) par58	20.294191	
par22 (pp3) par91	20.294191	
par58 (pp3) par91	20.294191	
par22 (pp3) par69	20.76725	
par22 (pp3) par70	20.76725	
par69 (pp3) par70	20.76725	
par23 (pp3) par45	20.670512	
par23 (pp3) par50	20.670512	
par45 (pp3) par50	20.670512	
par23 (pp3) par58	20.210449	
par23 (pp3) par91	20.210449	
par58 (pp3) par91	20.210449	
par23 (pp3) par69	20.518592	
par23 (pp3) par70	20.518592	
par69 (pp3) par70	20.518592	
par24 (pp3) par45	20.701128	
par24 (pp3) par50	20.701128	
par45 (pp3) par50	20.701128	
par24 (pp3) par58	20.222144	
par24 (pp3) par91	20.222144	
par58 (pp3) par91	20.222144	
par24 (pp3) par69	20.550613	
par24 (pp3) par70	20.550613	
par69 (pp3) par70	20.550613	
par25 (pp3) par45	20.67729	
par25 (pp3) par50	20.67729	
par45 (pp3) par50	20.67729	
par25 (pp3) par58	20.211132	
par25 (pp3) par91	20.211132	
par58 (pp3) par91	20.211132	
par25 (pp3) par69	20.525658	
par25 (pp3) par70	20.525658	
par69 (pp3) par70	20.525658	
par26 (pp3) par58	20.437141	
par26 (pp3) par91	20.437141	
par58 (pp3) par91	20.437141	
par26 (pp3) par71	72.955017	
par26 (pp3) par75	72.955017	
par71 (pp3) par75	72.955017	
par26 (pp3) par71	411.77191	
par26 (pp3) par76	411.77191	
par71 (pp3) par76	411.77191	
par26 (pp3) par71	453.5178	
par26 (pp3) par77	453.5178	
par71 (pp3) par77	453.5178	
par26 (pp3) par71	485.98012	
par26 (pp3) par78	485.98012	
par71 (pp3) par78	485.98012	
par26 (pp3) par71	88.203816	
par26 (pp3) par79	88.203816	
par71 (pp3) par79	88.203816	
par26 (pp3) par71	310.57193	
par26 (pp3) par81	310.57193	
par71 (pp3) par81	310.57193	
par26 (pp3) par71	344.78079	
par26 (pp3) par82	344.78079	
par71 (pp3) par82	344.78079	
par26 (pp3) par71	88.195444	
par26 (pp3) par83	88.195444	
par71 (pp3) par83	88.195444	
par26 (pp3) par71	113.56043	
par26 (pp3) par84	113.56043	
par71 (pp3) par84	113.56043	
par26 (pp3) par72	68.67998	
par26 (pp3) par75	68.67998	
par72 (pp3) par75	68.67998	
par26 (pp3) par72	765.49316	
par26 (pp3) par76	765.49316	
par72 (pp3) par76	765.49316	
par26 (pp3) par72	878.11713	
par26 (pp3) par77	878.11713	
par72 (pp3) par77	878.11713	
par26 (pp3) par72	884.81505	
par26 (pp3) par78	884.81505	
par72 (pp3) par78	884.81505	
par26 (pp3) par72	96.478697	
par26 (pp3) par79	96.478697	
par72 (pp3) par79	96.478697	
par26 (pp3) par72	484.51261	
par26 (pp3) par81	484.51261	
par72 (pp3) par81	484.51261	
par26 (pp3) par72	573.29941	
par26 (pp3) par82	573.29941	
par72 (pp3) par82	573.29941	
par26 (pp3) par72	96.689598	
par26 (pp3) par83	96.689598	
par72 (pp3) par83	96.689598	
par26 (pp3) par72	128.70086	
par26 (pp3) par84	128.70086	
par72 (pp3) par84	128.70086	
par26 (pp3) par73	64.252803	
par26 (pp3) par75	64.252803	
par73 (pp3) par75	64.252803	
par26 (pp3) par73	1455.6947	
par26 (pp3) par76	1455.6947	
par73 (pp3) par76	1455.6947	
par26 (pp3) par73	1160.8299	
par26 (pp3) par77	1160.8299	
par73 (pp3) par77	1160.8299	
par26 (pp3) par73	814.50854	
par26 (pp3) par78	814.50854	
par73 (pp3) par78	814.50854	
par26 (pp3) par73	107.52773	
par26 (pp3) par79	107.52773	
par73 (pp3) par79	107.52773	
par26 (pp3) par73	1040.2418	
par26 (pp3) par81	1040.2418	
par73 (pp3) par81	1040.2418	
par26 (pp3) par73	1403.7039	
par26 (pp3) par82	1403.7039	
par73 (pp3) par82	1403.7039	
par26 (pp3) par73	107.93699	
par26 (pp3) par83	107.93699	
par73 (pp3) par83	107.93699	
par26 (pp3) par73	149.77449	
par26 (pp3) par84	149.77449	
par73 (pp3) par84	149.77449	
par26 (pp3) par74	74.859913	
par26 (pp3) par75	74.859913	
par74 (pp3) par75	74.859913	
par26 (pp3) par74	367.65493	
par26 (pp3) par76	367.65493	
par74 (pp3) par76	367.65493	
par26 (pp3) par74	403.83531	
par26 (pp3) par77	403.83531	
par74 (pp3) par77	403.83531	
par26 (pp3) par74	438.94061	
par26 (pp3) par78	438.94061	
par74 (pp3) par78	438.94061	
par26 (pp3) par74	85.36303	
par26 (pp3) par79	85.36303	
par74 (pp3) par79	85.36303	
par26 (pp3) par74	281.85538	
par26 (pp3) par81	281.85538	
par74 (pp3) par81	281.85538	
par26 (pp3) par74	310.66436	
par26 (pp3) par82	310.66436	
par74 (pp3) par82	310.66436	
par26 (pp3) par74	85.377436	
par26 (pp3) par83	85.377436	
par74 (pp3) par83	85.377436	
par26 (pp3) par74	109.00696	
par26 (pp3) par84	109.00696	
par74 (pp3) par84	109.00696	
par26 (pp3) par99	47.114497	
par26 (pp3) par104	47.114497	
par99 (pp3) par104	47.114497	
par26 (pp3) par99	39.656496	
par26 (pp3) par105	39.656496	
par99 (pp3) par105	39.656496	
par26 (pp3) par100	49.189948	
par26 (pp3) par104	49.189948	
par100 (pp3) par104	49.189948	
par26 (pp3) par100	50.171569	
par26 (pp3) par105	50.171569	
par100 (pp3) par105	50.171569	
par26 (pp3) par101	51.051562	
par26 (pp3) par104	51.051562	
par101 (pp3) par104	51.051562	
par26 (pp3) par101	49.324068	
par26 (pp3) par105	49.324068	
par101 (pp3) par105	49.324068	
par26 (pp3) par102	47.064478	
par26 (pp3) par104	47.064478	
par102 (pp3) par104	47.064478	
par26 (pp3) par102	39.549996	
par26 (pp3) par105	39.549996	
par102 (pp3) par105	39.549996	
par26 (pp3) par103	49.569367	
par26 (pp3) par104	49.569367	
par103 (pp3) par104	49.569367	
par26 (pp3) par103	49.736605	
par26 (pp3) par105	49.736605	
par103 (pp3) par105	49.736605	
par27 (pp3) par58	20.453914	
par27 (pp3) par91	20.453914	
par58 (pp3) par91	20.453914	
par27 (pp3) par71	70.809799	
par27 (pp3) par75	70.809799	
par71 (pp3) par75	70.809799	
par27 (pp3) par71	721.32488	
par27 (pp3) par76	721.32488	
par71 (pp3) par76	721.32488	
par27 (pp3) par71	893.66688	
par27 (pp3) par77	893.66688	
par71 (pp3) par77	893.66688	
par27 (pp3) par71	1047.2548	
par27 (pp3) par78	1047.2548	
par71 (pp3) par78	1047.2548	
par27 (pp3) par71	93.139517	
par27 (pp3) par79	93.139517	
par71 (pp3) par79	93.139517	
par27 (pp3) par71	434.91272	
par27 (pp3) par81	434.91272	
par71 (pp3) par81	434.91272	
par27 (pp3) par71	515.39271	
par27 (pp3) par82	515.39271	
par71 (pp3) par82	515.39271	
par27 (pp3) par71	93.324948	
par27 (pp3) par83	93.324948	
par71 (pp3) par83	93.324948	
par27 (pp3) par71	122.88325	
par27 (pp3) par84	122.88325	
par71 (pp3) par84	122.88325	
par27 (pp3) par72	66.539426	
par27 (pp3) par75	66.539426	
par72 (pp3) par75	66.539426	
par27 (pp3) par72	4244.058	
par27 (pp3) par76	4244.058	
par72 (pp3) par76	4244.058	
par27 (pp3) par72	9340.1059	
par27 (pp3) par77	9340.1059	
par72 (pp3) par77	9340.1059	
par27 (pp3) par72	1896.1628	
par27 (pp3) par78	1896.1628	
par72 (pp3) par78	1896.1628	
par27 (pp3) par72	101.78811	
par27 (pp3) par79	101.78811	
par72 (pp3) par79	101.78811	
par27 (pp3) par72	815.06319	
par27 (pp3) par81	815.06319	
par72 (pp3) par81	815.06319	
par27 (pp3) par72	1177.9856	
par27 (pp3) par82	1177.9856	
par72 (pp3) par82	1177.9856	
par27 (pp3) par72	102.29418	
par27 (pp3) par83	102.29418	
par72 (pp3) par83	102.29418	
par27 (pp3) par72	139.49613	
par27 (pp3) par84	139.49613	
par72 (pp3) par84	139.49613	
par27 (pp3) par73	62.248059	
par27 (pp3) par75	62.248059	
par73 (pp3) par75	62.248059	
par27 (pp3) par73	1093.3069	
par27 (pp3) par76	1093.3069	
par73 (pp3) par76	1093.3069	
par27 (pp3) par73	824.2154	
par27 (pp3) par77	824.2154	
par73 (pp3) par77	824.2154	
par27 (pp3) par73	629.66316	
par27 (pp3) par78	629.66316	
par73 (pp3) par78	629.66316	
par27 (pp3) par73	113.51143	
par27 (pp3) par79	113.51143	
par73 (pp3) par79	113.51143	
par27 (pp3) par73	2314.3811	
par27 (pp3) par81	2314.3811	
par73 (pp3) par81	2314.3811	
par27 (pp3) par73	2223.5128	
par27 (pp3) par82	2223.5128	
par73 (pp3) par82	2223.5128	
par27 (pp3) par73	114.35549	
par27 (pp3) par83	114.35549	
par73 (pp3) par83	114.35549	
par27 (pp3) par73	163.03035	
par27 (pp3) par84	163.03035	
par73 (pp3) par84	163.03035	
par27 (pp3) par74	72.636867	
par27 (pp3) par75	72.636867	
par74 (pp3) par75	72.636867	
par27 (pp3) par74	582.35338	
par27 (pp3) par76	582.35338	
par74 (pp3) par76	582.35338	
par27 (pp3) par74	698.67864	
par27 (pp3) par77	698.67864	
par74 (pp3) par77	698.67864	
par27 (pp3) par74	846.71684	
par27 (pp3) par78	846.71684	
par74 (pp3) par78	846.71684	
par27 (pp3) par74	89.987355	
par27 (pp3) par79	89.987355	
par74 (pp3) par79	89.987355	
par27 (pp3) par74	377.07621	
par27 (pp3) par81	377.07621	
par74 (pp3) par81	377.07621	
par27 (pp3) par74	436.85812	
par27 (pp3) par82	436.85812	
par74 (pp3) par82	436.85812	
par27 (pp3) par74	90.180212	
par27 (pp3) par83	90.180212	
par74 (pp3) par83	90.180212	
par27 (pp3) par74	117.55741	
par27 (pp3) par84	117.55741	
par74 (pp3) par84	117.55741	
par27 (pp3) par99	46.67462	
par27 (pp3) par104	46.67462	
par99 (pp3) par104	46.67462	
par27 (pp3) par99	39.383145	
par27 (pp3) par105	39.383145	
par99 (pp3) par105	39.383145	
par27 (pp3) par100	48.935788	
par27 (pp3) par104	48.935788	
par100 (pp3) par104	48.935788	
par27 (pp3) par100	49.890969	
par27 (pp3) par105	49.890969	
par100 (pp3) par105	49.890969	
par27 (pp3) par101	50.703456	
par27 (pp3) par104	50.703456	
par101 (pp3) par104	50.703456	
par27 (pp3) par101	48.997276	
par27 (pp3) par105	48.997276	
par101 (pp3) par105	48.997276	
par27 (pp3) par102	46.598665	
par27 (pp3) par104	46.598665	
par102 (pp3) par104	46.598665	
par27 (pp3) par102	39.261884	
par27 (pp3) par105	39.261884	
par102 (pp3) par105	39.261884	
par27 (pp3) par103	49.300304	
par27 (pp3) par104	49.300304	
par103 (pp3) par104	49.300304	
par27 (pp3) par103	49.453785	
par27 (pp3) par105	49.453785	
par103 (pp3) par105	49.453785	
par28 (pp3) par58	20.452097	
par28 (pp3) par91	20.452097	
par58 (pp3) par91	20.452097	
par28 (pp3) par71	71.089304	
par28 (pp3) par75	71.089304	
par71 (pp3) par75	71.089304	
par28 (pp3) par71	674.18528	
par28 (pp3) par76	674.18528	
par71 (pp3) par76	674.18528	
par28 (pp3) par71	819.94546	
par28 (pp3) par77	819.94546	
par71 (pp3) par77	819.94546	
par28 (pp3) par71	951.60597	
par28 (pp3) par78	951.60597	
par71 (pp3) par78	951.60597	
par28 (pp3) par71	92.541041	
par28 (pp3) par79	92.541041	
par71 (pp3) par79	92.541041	
par28 (pp3) par71	418.96965	
par28 (pp3) par81	418.96965	
par71 (pp3) par81	418.96965	
par28 (pp3) par71	492.43667	
par28 (pp3) par82	492.43667	
par71 (pp3) par82	492.43667	
par28 (pp3) par71	92.711657	
par28 (pp3) par83	92.711657	
par71 (pp3) par83	92.711657	
par28 (pp3) par71	121.78895	
par28 (pp3) par84	121.78895	
par71 (pp3) par84	121.78895	
par28 (pp3) par72	66.803677	
par28 (pp3) par75	66.803677	
par72 (pp3) par75	66.803677	
par28 (pp3) par72	3000.5589	
par28 (pp3) par76	3000.5589	
par72 (pp3) par76	3000.5589	
par28 (pp3) par72	6425.6525	
par28 (pp3) par77	6425.6525	
par72 (pp3) par77	6425.6525	
par28 (pp3) par72	2006.935	
par28 (pp3) par78	2006.935	
par72 (pp3) par78	2006.935	
par28 (pp3) par72	101.12505	
par28 (pp3) par79	101.12505	
par72 (pp3) par79	101.12505	
par28 (pp3) par72	768.68632	
par28 (pp3) par81	768.68632	
par72 (pp3) par81	768.68632	
par28 (pp3) par72	1080.2008	
par28 (pp3) par82	1080.2008	
par72 (pp3) par82	1080.2008	
par28 (pp3) par72	101.60634	
par28 (pp3) par83	101.60634	
par72 (pp3) par83	101.60634	
par28 (pp3) par72	138.19715	
par28 (pp3) par84	138.19715	
par72 (pp3) par84	138.19715	
par28 (pp3) par73	62.490731	
par28 (pp3) par75	62.490731	
par73 (pp3) par75	62.490731	
par28 (pp3) par73	1221.8349	
par28 (pp3) par76	1221.8349	
par73 (pp3) par76	1221.8349	
par28 (pp3) par73	889.95654	
par28 (pp3) par77	889.95654	
par73 (pp3) par77	889.95654	
par28 (pp3) par73	663.67074	
par28 (pp3) par78	663.67074	
par73 (pp3) par78	663.67074	
par28 (pp3) par73	112.75581	
par28 (pp3) par79	112.75581	
par73 (pp3) par79	112.75581	
par28 (pp3) par73	2571.8935	
par28 (pp3) par81	2571.8935	
par73 (pp3) par81	2571.8935	
par28 (pp3) par73	2934.4555	
par28 (pp3) par82	2934.4555	
par73 (pp3) par82	2934.4555	
par28 (pp3) par73	113.56205	
par28 (pp3) par83	113.56205	
par73 (pp3) par83	113.56205	
par28 (pp3) par73	161.43815	
par28 (pp3) par84	161.43815	
par73 (pp3) par84	161.43815	
par28 (pp3) par74	72.926149	
par28 (pp3) par75	72.926149	
par74 (pp3) par75	72.926149	
par28 (pp3) par74	551.05535	
par28 (pp3) par76	551.05535	
par74 (pp3) par76	551.05535	
par28 (pp3) par74	652.31593	
par28 (pp3) par77	652.31593	
par74 (pp3) par77	652.31593	
par28 (pp3) par74	777.66632	
par28 (pp3) par78	777.66632	
par74 (pp3) par78	777.66632	
par28 (pp3) par74	89.423052	
par28 (pp3) par79	89.423052	
par74 (pp3) par79	89.423052	
par28 (pp3) par74	364.91866	
par28 (pp3) par81	364.91866	
par74 (pp3) par81	364.91866	
par28 (pp3) par74	420.13096	
par28 (pp3) par82	420.13096	
par74 (pp3) par82	420.13096	
par28 (pp3) par74	89.602167	
par28 (pp3) par83	89.602167	
par74 (pp3) par83	89.602167	
par28 (pp3) par74	116.54503	
par28 (pp3) par84	116.54503	
par74 (pp3) par84	116.54503	
par28 (pp3) par99	46.760847	
par28 (pp3) par104	46.760847	
par99 (pp3) par104	46.760847	
par28 (pp3) par99	39.439233	
par28 (pp3) par105	39.439233	
par99 (pp3) par105	39.439233	
par28 (pp3) par100	49.001952	
par28 (pp3) par104	49.001952	
par100 (pp3) par104	49.001952	
par28 (pp3) par100	49.968386	
par28 (pp3) par105	49.968386	
par100 (pp3) par105	49.968386	
par28 (pp3) par101	50.785078	
par28 (pp3) par104	50.785078	
par101 (pp3) par104	50.785078	
par28 (pp3) par101	49.07816	
par28 (pp3) par105	49.07816	
par101 (pp3) par105	49.07816	
par28 (pp3) par102	46.685969	
par28 (pp3) par104	46.685969	
par102 (pp3) par104	46.685969	
par28 (pp3) par102	39.318385	
par28 (pp3) par105	39.318385	
par102 (pp3) par105	39.318385	
par28 (pp3) par103	49.369775	
par28 (pp3) par104	49.369775	
par103 (pp3) par104	49.369775	
par28 (pp3) par103	49.531098	
par28 (pp3) par105	49.531098	
par103 (pp3) par105	49.531098	
par29 (pp3) par58	20.449691	
par29 (pp3) par91	20.449691	
par58 (pp3) par91	20.449691	
par29 (pp3) par71	71.385834	
par29 (pp3) par75	71.385834	
par71 (pp3) par75	71.385834	
par29 (pp3) par71	610.07344	
par29 (pp3) par76	610.07344	
par71 (pp3) par76	610.07344	
par29 (pp3) par71	721.03403	
par29 (pp3) par77	721.03403	
par71 (pp3) par77	721.03403	
par29 (pp3) par71	813.8051	
par29 (pp3) par78	813.8051	
par71 (pp3) par78	813.8051	
par29 (pp3) par71	91.900167	
par29 (pp3) par79	91.900167	
par71 (pp3) par79	91.900167	
par29 (pp3) par71	397.34854	
par29 (pp3) par81	397.34854	
par71 (pp3) par81	397.34854	
par29 (pp3) par71	461.2228	
par29 (pp3) par82	461.2228	
par71 (pp3) par82	461.2228	
par29 (pp3) par71	92.029944	
par29 (pp3) par83	92.029944	
par71 (pp3) par83	92.029944	
par29 (pp3) par71	120.50658	
par29 (pp3) par84	120.50658	
par71 (pp3) par84	120.50658	
par29 (pp3) par72	67.104924	
par29 (pp3) par75	67.104924	
par72 (pp3) par75	67.104924	
par29 (pp3) par72	2084.5878	
par29 (pp3) par76	2084.5878	
par72 (pp3) par76	2084.5878	
par29 (pp3) par72	3285.4695	
par29 (pp3) par77	3285.4695	
par72 (pp3) par77	3285.4695	
par29 (pp3) par72	1868.5234	
par29 (pp3) par78	1868.5234	
par72 (pp3) par78	1868.5234	
par29 (pp3) par72	100.47745	
par29 (pp3) par79	100.47745	
par72 (pp3) par79	100.47745	
par29 (pp3) par72	714.00663	
par29 (pp3) par81	714.00663	
par72 (pp3) par81	714.00663	
par29 (pp3) par72	968.37691	
par29 (pp3) par82	968.37691	
par72 (pp3) par82	968.37691	
par29 (pp3) par72	100.9001	
par29 (pp3) par83	100.9001	
par72 (pp3) par83	100.9001	
par29 (pp3) par72	136.80123	
par29 (pp3) par84	136.80123	
par72 (pp3) par84	136.80123	
par29 (pp3) par73	62.772798	
par29 (pp3) par75	62.772798	
par73 (pp3) par75	62.772798	
par29 (pp3) par73	1414.3976	
par29 (pp3) par76	1414.3976	
par73 (pp3) par76	1414.3976	
par29 (pp3) par73	979.65161	
par29 (pp3) par77	979.65161	
par73 (pp3) par77	979.65161	
par29 (pp3) par73	703.66951	
par29 (pp3) par78	703.66951	
par73 (pp3) par78	703.66951	
par29 (pp3) par73	112.06402	
par29 (pp3) par79	112.06402	
par73 (pp3) par79	112.06402	
par29 (pp3) par73	2759.9397	
par29 (pp3) par81	2759.9397	
par73 (pp3) par81	2759.9397	
par29 (pp3) par73	5238.498	
par29 (pp3) par82	5238.498	
par73 (pp3) par82	5238.498	
par29 (pp3) par73	112.78609	
par29 (pp3) par83	112.78609	
par73 (pp3) par83	112.78609	
par29 (pp3) par73	159.81269	
par29 (pp3) par84	159.81269	
par73 (pp3) par84	159.81269	
par29 (pp3) par74	73.235804	
par29 (pp3) par75	73.235804	
par74 (pp3) par75	73.235804	
par29 (pp3) par74	510.74497	
par29 (pp3) par76	510.74497	
par74 (pp3) par76	510.74497	
par29 (pp3) par74	593.41227	
par29 (pp3) par77	593.41227	
par74 (pp3) par77	593.41227	
par29 (pp3) par74	687.97444	
par29 (pp3) par78	687.97444	
par74 (pp3) par78	687.97444	
par29 (pp3) par74	88.825532	
par29 (pp3) par79	88.825532	
par74 (pp3) par79	88.825532	
par29 (pp3) par74	349.21735	
par29 (pp3) par81	349.21735	
par74 (pp3) par81	349.21735	
par29 (pp3) par74	398.5336	
par29 (pp3) par82	398.5336	
par74 (pp3) par82	398.5336	
par29 (pp3) par74	88.967395	
par29 (pp3) par83	88.967395	
par74 (pp3) par83	88.967395	
par29 (pp3) par74	115.37856	
par29 (pp3) par84	115.37856	
